,base,tag
15035,bóg,subst:sg:gen:m1
15036,",",interp
15037,miejsce,subst:sg:acc:n
15038,duch,subst:sg:gen:m2
15039,.,interp
15040,uważny,adj:sg:nom:n:pos
15041,",",interp
15042,odważny,adj:sg:nom:n:pos
15043,i,conj
15044,w,prep:loc:nwok
15045,pełnia,subst:sg:loc:f
15046,zaangażować,ppas:sg:nom:n:perf:aff
15047,życie,subst:sg:nom:n
15048,",",interp
15049,w,prep:loc:nwok
15050,który,adj:sg:loc:n:pos
15051,w,prep:loc:nwok
15052,każdy,adj:sg:loc:f:pos
15053,chwila,subst:sg:loc:f
15054,umierać,fin:pl:pri:imperf
15055,",",interp
15056,uwalniać,fin:sg:ter:imperf
15057,my,ppron12:pl:acc:m1:pri
15058,od,prep:gen:nwok
15059,lęk,subst:sg:gen:m3
15060,przed,prep:inst:nwok
15061,śmierć,subst:sg:inst:f
15062,.,interp
15063,dawać,fin:sg:ter:imperf
15064,my,ppron12:pl:dat:m1:pri
15065,wolność,subst:sg:acc:f
15066,.,interp
15067,zły,adj:sg:nom:m1:pos
15068,",",interp
15069,że,comp
15070,dać,praet:sg:m1:perf
15071,się,qub
15072,zaskoczyć,inf:perf
15073,gość,subst:sg:dat:m1
15074,",",interp
15075,starać,praet:sg:m1:imperf
15076,się,qub
15077,jak,adv:pos
15078,szybko,adv:sup
15079,przejść,inf:perf
15080,do,prep:gen
15081,salon,subst:sg:gen:m3
15082,.,interp
15083,o,prep:loc
15084,to,subst:sg:loc:n
15085,",",interp
15086,że,comp
15087,być,praet:sg:m3:imperf
15088,to,pred
15089,jeden,adj:sg:nom:m3:pos
15090,z,prep:gen:wok
15091,środek,subst:pl:gen:m3
15092,",",interp
15093,który,adj:sg:nom:m3:pos
15094,pomagać,praet:sg:m3:imperf
15095,on,ppron3:sg:dat:m1:ter:nakc:npraep
15096,wrócić,inf:perf
15097,psychicznie,adv:pos
15098,między,prep:acc
15099,żywy,adj:pl:acc:m1:pos
15100,po,prep:loc
15101,wypadek,subst:sg:loc:m3
15102,",",interp
15103,w,prep:loc:nwok
15104,który,adj:sg:loc:m3:pos
15105,zginąć,praet:sg:f:perf
15106,żona,subst:sg:nom:f
15107,",",interp
15108,a,conj
15109,on,ppron3:sg:acc:m1:ter:akc:npraep
15110,prawie,qub
15111,sparaliżować,praet:sg:n:perf
15112,-,interp
15113,już,qub
15114,nie,qub
15115,wspomnieć,praet:sg:m1:perf
15116,.,interp
15117,wcisnąć,praet:sg:m1:perf
15118,się,qub
15119,w,prep:acc:nwok
15120,specjalny,adj:sg:acc:m3:pos
15121,fotel,subst:sg:acc:m3
15122,i,conj
15123,ściągnąć,praet:sg:m1:perf
15124,góra,subst:sg:acc:f
15125,od,prep:gen:nwok
15126,piżama,subst:sg:gen:f
15127,.,interp
15128,lekarz,subst:sg:nom:m1
15129,osłuchać,praet:sg:m1:perf
15130,płuco,subst:sg:gen:n
15131,i,conj
15132,serce,subst:sg:acc:n
15133,.,interp
15134,zmierzyć,praet:sg:m1:perf
15135,ciśnienie,subst:sg:acc:n
15136,.,interp
15137,-,interp
15138,pan,subst:sg:nom:m1
15139,ćwiczyć,fin:sg:ter:imperf
15140,.,interp
15141,być,fin:sg:pri:imperf
15142,pod,prep:inst:nwok
15143,wrażenie,subst:sg:inst:n
15144,-,interp
15145,pokiwać,praet:sg:m1:perf
15146,z,prep:inst:wok
15147,zdumienie,subst:sg:inst:n
15148,głowa,subst:sg:inst:f
15149,.,interp
15150,-,interp
15151,gdyby,comp
15152,wszystek,adj:pl:nom:m1:pos
15153,chory,subst:pl:nom:m1
15154,mieć,praet:pl:m1:imperf
15155,taki,adj:pl:acc:f:pos
15156,możliwość,subst:pl:acc:f
15157,.,interp
15158,.,interp
15159,.,interp
15160,-,interp
15161,tak,qub
15162,-,interp
15163,mruknąć,praet:sg:m1:perf
15164,tylko,qub
15165,w,prep:loc:nwok
15166,odpowiedź,subst:sg:loc:f
15167,-,interp
15168,poza,prep:inst
15169,to,subst:sg:inst:n
15170,zaglądać,fin:sg:ter:imperf
15171,do,prep:gen
15172,ja,ppron12:sg:gen:m1:pri:akc
15173,masażysta,subst:sg:nom:m1
15174,-,interp
15175,cztery,num:pl:acc:m3:congr
15176,raz,subst:pl:acc:m3
15177,w,prep:loc:nwok
15178,tydzień,subst:sg:loc:m3
15179,.,interp
15180,w,prep:loc:nwok
15181,płatny,adj:sg:loc:m3:pos
15182,",",interp
15183,cotygodniowy,adj:sg:loc:m3:pos
15184,felieton,subst:sg:loc:m3
15185,publikować,ppas:sg:loc:m3:imperf:aff
15186,w,prep:loc:nwok
15187,lokalny,adj:sg:loc:m3:pos
15188,tygodnik,subst:sg:loc:m3
15189,",",interp
15190,posłanka,subst:sg:nom:f
15191,Bronisława,subst:sg:nom:f
15192,Kowalska,subst:sg:nom:f
15193,zarzucić,praet:sg:f:perf
15194,Tadeusz,subst:sg:dat:m1
15195,Krzakowski,subst:sg:dat:m1
15196,",",interp
15197,prezydent,subst:sg:dat:m1
15198,Legnica,subst:sg:gen:f
15199,",",interp
15200,że,comp
15201,„,interp
15202,cierpieć,fin:sg:ter:imperf
15203,na,prep:acc
15204,szczególny,adj:sg:acc:m3:pos
15205,rodzaj,subst:sg:acc:m3
15206,polityczny,adj:sg:gen:f:pos
15207,amnezja,subst:sg:gen:f
15208,i,conj
15209,nie,qub
15210,móc,fin:sg:ter:imperf
15211,przypomnieć,inf:perf
15212,siebie,siebie:dat
15213,chociażby,qub
15214,jeden,adj:sg:gen:f:pos
15215,sprawa,subst:sg:gen:f
15216,załatwić,ppas:sg:gen:f:perf:aff
15217,przez,prep:acc:wok
15218,ja,ppron12:sg:acc:f:pri:akc
15219,dla,prep:gen
15220,Legnica,subst:sg:gen:f
15221,”,interp
15222,.,interp
15223,Kowalska,subst:sg:nom:f
15224,przypominać,fin:sg:ter:imperf
15225,więc,conj
15226,dwa,num:pl:acc:f:congr
15227,",",interp
15228,który,adj:pl:acc:f:pos
15229,udać,praet:sg:n:perf
15230,się,qub
15231,załatwić,inf:perf
15232,–,interp
15233,jak,adv:pos
15234,twierdzić,fin:sg:ter:imperf
15235,–,interp
15236,dzięki,prep:dat
15237,on,ppron3:sg:gen:f:ter:akc:npraep
15238,interwencja,subst:sg:dat:f
15239,.,interp
15240,chodzić,fin:sg:ter:imperf
15241,o,prep:acc
15242,zwiększyć,ger:sg:acc:n:perf:aff
15243,subwencja,subst:sg:gen:f
15244,oświatowy,adj:sg:gen:f:pos
15245,dla,prep:gen
15246,Legnica,subst:sg:gen:f
15247,w,prep:loc:nwok
15248,rok,subst:sg:loc:m3
15249,2002,adj:sg:loc:m3:pos
15250,i,conj
15251,2003,adj:sg:loc:m3:pos
15252,.,interp
15253,„,interp
15254,informować,praet:sg:f:imperf
15255,nawet,qub
15256,o,prep:loc
15257,to,subst:sg:loc:n
15258,pani,subst:sg:nom:f
15259,minister,subst:sg:nom:f
15260,Krystyna,subst:sg:nom:f
15261,Łybacka,subst:sg:nom:f
15262,gościć,pcon:imperf
15263,w,prep:loc:nwok
15264,zespół,subst:sg:loc:m3
15265,szkoła,subst:pl:gen:f
15266,techniczny,adj:pl:gen:f:pos
15267,i,conj
15268,ogólnokształcący,adj:pl:gen:f:pos
15269,na,prep:loc
15270,40-lecie,subst:sg:loc:n
15271,szkoła,subst:sg:gen:f
15272,.,interp
15273,tyle,num:sg:acc:f:rec
15274,?,interp
15275,aż,qub
15276,tyle,num:sg:nom:f:rec
15277,!,interp
15278,o,prep:acc
15279,taki,adj:sg:acc:f:pos
15280,interwencja,subst:sg:acc:f
15281,prosić,praet:sg:m1:imperf
15282,ja,ppron12:sg:gen:f:pri:akc
15283,pan,subst:sg:nom:m1
15284,prezydent,subst:sg:nom:m1
15285,”,interp
15286,–,interp
15287,napisać,praet:sg:f:perf
15288,posłanka,subst:sg:nom:f
15289,.,interp
15290,„,interp
15291,szkoda,pred
15292,tylko,qub
15293,",",interp
15294,że,comp
15295,po,prep:loc
15296,wygrać,ppas:pl:loc:n:perf:aff
15297,przez,prep:acc:nwok
15298,pan,subst:sg:acc:m1
15299,prezydent,subst:sg:acc:m1
15300,wybory,subst:pl:loc:n
15301,spotkać,praet:pl:m1:perf
15302,być,aglt:pl:pri:imperf:nwok
15303,się,qub
15304,w,prep:loc:nwok
15305,sprawa,subst:sg:loc:f
15306,Legnica,subst:sg:gen:f
15307,tylko,qub
15308,jeden,adj:sg:acc:m3:pos
15309,raz,subst:sg:acc:m3
15310,”,interp
15311,–,interp
15312,dodać,praet:sg:f:perf
15313,posłanka,subst:sg:nom:f
15314,Kowalska,subst:sg:nom:f
15315,.,interp
15316,sekret,subst:sg:nom:m3
15317,szósty,adj:sg:nom:m3:pos
15318,:,interp
15319,podstawa,subst:sg:inst:f
15320,być,fin:sg:ter:imperf
15321,kontrola,subst:sg:nom:f
15322,jeśli,comp
15323,kontrolować,fin:pl:pri:imperf
15324,nasz,adj:sg:acc:m3:pos
15325,umysł,subst:sg:acc:m3
15326,i,conj
15327,nasz,adj:pl:acc:f:pos
15328,emocja,subst:pl:acc:f
15329,",",interp
15330,kontrolować,fin:pl:pri:imperf
15331,siebie,siebie:acc
15332,i,conj
15333,nasz,adj:sg:acc:n:pos
15334,życie,subst:sg:acc:n
15335,.,interp
15336,droga,subst:sg:nom:f
15337,do,prep:gen
15338,sukces,subst:sg:gen:m3
15339,być,fin:sg:ter:imperf
15340,droga,subst:sg:inst:f
15341,ciągły,adj:sg:gen:f:pos
15342,walka,subst:sg:gen:f
15343,z,prep:inst:nwok
15344,własny,adj:pl:inst:n:pos
15345,uprzedzenie,subst:pl:inst:n
15346,i,conj
15347,słabość,subst:pl:inst:f
15348,",",interp
15349,droga,subst:sg:inst:f
15350,pełny,adj:sg:inst:f:pos
15351,wyrzeczenie,subst:pl:gen:n
15352,i,conj
15353,zmaganie,subst:pl:gen:n
15354,.,interp
15355,aby,comp
15356,odnieść,inf:perf
15357,rzeczywisty,adj:sg:acc:m3:pos
15358,sukces,subst:sg:acc:m3
15359,",",interp
15360,istotny,adj:sg:nom:n:pos
15361,być,fin:sg:ter:imperf
15362,",",interp
15363,jak,adv:pos
15364,dobrze,adv:pos
15365,radzić,fin:pl:pri:imperf
15366,siebie,siebie:dat
15367,z,prep:inst:wok
15368,świat,subst:sg:inst:m3
15369,nasz,adj:pl:gen:f:pos
15370,emocja,subst:pl:gen:f
15371,i,conj
15372,myśl,subst:pl:gen:f
15373,",",interp
15374,a,conj
15375,nie,qub
15376,z,prep:inst:wok
15377,świat,subst:sg:inst:m3
15378,zewnętrzny,adj:sg:inst:m3:pos
15379,.,interp
15380,klucz,subst:sg:inst:m3
15381,do,prep:gen
15382,sukces,subst:sg:gen:m3
15383,być,fin:sg:ter:imperf
15384,samodyscyplina,subst:sg:nom:f
15385,",",interp
15386,przez,prep:acc:nwok
15387,który,adj:sg:acc:f:pos
15388,rozumieć,fin:sg:ter:imperf
15389,się,qub
15390,zdolność,subst:sg:acc:f
15391,kontrolować,ger:sg:gen:n:imperf:aff
15392,sam,adj:sg:gen:m3:pos
15393,siebie,siebie:gen
15394,",",interp
15395,w,prep:loc:nwok
15396,to,subst:sg:loc:n
15397,przed,prep:inst:wok
15398,wszystko,subst:pl:inst:n
15399,swój,adj:pl:gen:f:pos
15400,emocja,subst:pl:gen:f
15401,i,conj
15402,myśl,subst:pl:gen:f
15403,.,interp
15404,samodyscyplina,subst:sg:nom:f
15405,być,fin:sg:ter:imperf
15406,konieczny,adj:sg:nom:f:pos
15407,",",interp
15408,aby,comp
15409,wykształcić,inf:perf
15410,i,conj
15411,utrzymać,inf:perf
15412,w,prep:loc:nwok
15413,siebie,siebie:loc
15414,pozytywny,adj:sg:acc:f:pos
15415,postawa,subst:sg:acc:f
15416,umysłowy,adj:sg:acc:f:pos
15417,oraz,conj
15418,zmierzać,inf:imperf
15419,w,prep:loc:nwok
15420,kierunek,subst:sg:loc:m3
15421,obrać,ppas:sg:gen:m3:perf:aff
15422,cel,subst:sg:gen:m3
15423,.,interp
15424,brak,subst:sg:nom:m3
15425,samodyscyplina,subst:sg:gen:f
15426,oznaczać,fin:sg:ter:imperf
15427,klęska,subst:sg:acc:f
15428,w,prep:loc:nwok
15429,walka,subst:sg:loc:f
15430,z,prep:inst:nwok
15431,siedem,num:pl:inst:f:congr
15432,główny,adj:pl:inst:f:pos
15433,emocja,subst:pl:inst:f
15434,negatywny,adj:pl:inst:f:pos
15435,:,interp
15436,strach,subst:sg:inst:m3
15437,",",interp
15438,nienawiść,subst:sg:inst:f
15439,",",interp
15440,gniew,subst:sg:inst:m3
15441,",",interp
15442,chciwość,subst:sg:inst:f
15443,",",interp
15444,zazdrość,subst:sg:inst:f
15445,",",interp
15446,mściwość,subst:sg:inst:f
15447,i,conj
15448,podejrzliwość,subst:sg:inst:f
15449,.,interp
15450,samodyscyplina,subst:sg:nom:f
15451,oznaczać,fin:sg:ter:imperf
15452,natomiast,conj
15453,zdolność,subst:sg:acc:f
15454,koncentracja,subst:sg:gen:f
15455,na,prep:loc
15456,emocja,subst:pl:loc:f
15457,pozytywny,adj:pl:loc:f:pos
15458,",",interp
15459,do,prep:gen
15460,który,adj:pl:gen:f:pos
15461,zaliczać,fin:sg:ter:imperf
15462,się,qub
15463,miłość,subst:sg:acc:f
15464,",",interp
15465,seks,subst:sg:acc:m3
15466,",",interp
15467,nadzieja,subst:sg:acc:f
15468,",",interp
15469,wiara,subst:sg:acc:f
15470,",",interp
15471,entuzjazm,subst:sg:acc:m3
15472,",",interp
15473,lojalność,subst:sg:acc:f
15474,i,conj
15475,pragnienie,subst:sg:acc:n
15476,.,interp
15477,kormoran,subst:pl:nom:m2
15478,swój,adj:sg:acc:f:pos
15479,działalność,subst:sg:acc:f
15480,zapoczątkować,praet:pl:m2:perf
15481,jeszcze,qub
15482,w,prep:loc:nwok
15483,rok,subst:pl:loc:m3
15484,80,adj:pl:loc:m3:pos
15485,.,interp
15486,swój,adj:sg:acc:m3:pos
15487,legendarny,adj:sg:acc:m3:pos
15488,status,subst:sg:acc:m3
15489,grupa,subst:sg:nom:f
15490,zawdzięczać,fin:sg:ter:imperf
15491,w,prep:loc:nwok
15492,główny,adj:sg:loc:f:pos
15493,miara,subst:sg:loc:f
15494,niezwykły,adj:pl:dat:m3:pos
15495,koncert,subst:pl:dat:m3
15496,-,interp
15497,on,ppron3:pl:gen:m2:ter:akc:npraep
15498,pierwszy,adj:sg:nom:f:pos
15499,płyta,subst:sg:nom:f
15500,zostać,praet:sg:f:perf
15501,wydać,ppas:sg:nom:f:perf:aff
15502,dopiero,qub
15503,dwa,num:pl:acc:m3:congr
15504,rok,subst:pl:acc:m3
15505,temu,prep:acc
15506,.,interp
15507,specyficzny,adj:sg:nom:f:pos
15508,aura,subst:sg:nom:f
15509,wnętrze,subst:pl:gen:n
15510,",",interp
15511,który,adj:pl:inst:n:pos
15512,często,adv:pos
15513,być,praet:pl:n:imperf
15514,bunkier,subst:pl:nom:m3
15515,",",interp
15516,wieża,subst:pl:nom:f
15517,ciśnienie,subst:pl:gen:n
15518,",",interp
15519,jaskinia,subst:pl:nom:f
15520,udzielać,praet:sg:f:imperf
15521,się,qub
15522,psychodeliczny,adj:sg:dat:f:pos
15523,",",interp
15524,ilustracyjny,adj:sg:dat:f:pos
15525,i,conj
15526,trochę,adv
15527,industrialny,adj:sg:dat:f:pos
15528,muzyka,subst:sg:dat:f
15529,zespół,subst:sg:gen:m3
15530,.,interp
15531,w,prep:loc:nwok
15532,rok,subst:pl:loc:m3
15533,90,adj:pl:loc:m3:pos
15534,.,interp
15535,grupa,subst:sg:nom:f
15536,znać,ppas:sg:nom:f:imperf:aff
15537,być,praet:sg:f:imperf
15538,bardzo,adv:com
15539,z,prep:gen:wok
15540,scena,subst:sg:gen:f
15541,teatralny,adj:sg:gen:f:pos
15542,",",interp
15543,niż,conj
15544,muzyczny,adj:sg:gen:f:pos
15545,.,interp
15546,muzyk,subst:pl:nom:m1
15547,stworzyć,praet:pl:m1:perf
15548,cenić,ppas:pl:acc:f:imperf:aff
15549,ścieżka,subst:pl:acc:f
15550,dźwiękowy,adj:pl:acc:f:pos
15551,do,prep:gen
15552,wiele,num:pl:gen:m3:congr
15553,spektakl,subst:pl:gen:m3
15554,nie,conj
15555,tylko,conj
15556,wrocławski,adj:pl:gen:m3:pos
15557,teatr,subst:pl:gen:m3
15558,.,interp
15559,zespół,subst:sg:dat:m3
15560,program,subst:sg:nom:m3
15561,równie,adv:pos
15562,dobrze,adv:pos
15563,jak,conj
15564,kormoran,subst:sg:nom:m2
15565,można,pred
15566,nadać,inf:perf
15567,status,subst:sg:acc:m3
15568,legenda,subst:sg:gen:f
15569,.,interp
15570,wydać,ppas:sg:nom:m3:perf:aff
15571,jedynie,qub
15572,na,prep:loc
15573,kaseta,subst:sg:loc:f
15574,debiut,subst:sg:nom:m3
15575,sprzed,prep:gen:nwok
15576,niemal,qub
15577,dekada,subst:sg:gen:f
15578,",",interp
15579,po,prep:loc
15580,droga,subst:sg:loc:f
15581,epka,subst:sg:nom:f
15582,",",interp
15583,wreszcie,qub
15584,„,interp
15585,Blackmeat,xxx
15586,of,xxx
15587,W,xxx
15588,.,interp
15589,B,xxx
15590,.,interp
15591,”,interp
15592,",",interp
15593,pierwszy,adj:sg:nom:f:pos
15594,pełnowymiarowy,adj:sg:nom:f:pos
15595,płyta,subst:sg:nom:f
15596,składać,fin:pl:ter:imperf
15597,się,qub
15598,na,prep:acc
15599,dotychczasowy,adj:sg:acc:m3:pos
15600,dorobek,subst:sg:acc:m3
15601,grupa,subst:sg:gen:f
15602,.,interp
15603,on,ppron3:pl:gen:m1:ter:akc:npraep
15604,powalający,adj:pl:nom:m3:pos
15605,",",interp
15606,krótki,adj:pl:nom:m3:pos
15607,",",interp
15608,acz,comp
15609,wyczerpujący,adj:pl:nom:m3:pos
15610,energetycznie,adv:pos
15611,koncert,subst:pl:nom:m3
15612,to,pred
15613,zasługa,subst:sg:nom:f
15614,świetny,adj:pl:gen:m1:pos
15615,muzyk,subst:pl:gen:m1
15616,i,conj
15617,poszukiwać,pact:sg:gen:m1:imperf:aff
15618,inspiracja,subst:pl:gen:f
15619,u,prep:gen
15620,Mike,subst:sg:gen:m1
15621,Patton,subst:sg:gen:m1
15622,wokalista,subst:sg:gen:m1
15623,Kostas,subst:sg:gen:m3
15624,.,interp
15625,wiadomo,pred
15626,",",interp
15627,że,comp
15628,zarówno,conj
15629,urząd,subst:pl:nom:m3
15630,jak,conj
15631,i,conj
15632,sąd,subst:pl:nom:m3
15633,powinien,winien:pl:m3:imperf
15634,brać,inf:imperf
15635,pod,prep:acc:nwok
15636,uwaga,subst:sg:acc:f
15637,dobro,subst:sg:acc:n
15638,dziecko,subst:sg:gen:n
15639,.,interp
15640,jak,adv:pos
15641,on,ppron3:sg:acc:n:ter:akc:npraep
15642,jednak,conj
15643,zdefiniować,inf:perf
15644,",",interp
15645,by,comp
15646,nie,qub
15647,naruszać,inf:imperf
15648,wolność,subst:sg:gen:f
15649,obywatelski,adj:sg:gen:f:pos
15650,rodzic,subst:pl:gen:m1
15651,?,interp
15652,poza,prep:inst
15653,wypadek,subst:pl:inst:m3
15654,oczywisty,adj:pl:inst:m3:pos
15655,",",interp
15656,jak,prep:nom
15657,znęcać,ger:sg:nom:n:imperf:aff
15658,się,qub
15659,",",interp
15660,brak,subst:sg:nom:m3
15661,opieka,subst:sg:gen:f
15662,",",interp
15663,demoralizujący,adj:sg:nom:m3:pos
15664,wpływ,subst:sg:nom:m3
15665,na,prep:acc
15666,dziecko,subst:pl:acc:n
15667,",",interp
15668,pozostawać,fin:sg:ter:imperf
15669,spory,adj:sg:nom:m3:pos
15670,margines,subst:sg:nom:m3
15671,wątpliwość,subst:sg:gen:f
15672,.,interp
15673,czy,qub
15674,istnieć,fin:sg:ter:imperf
15675,obiektywny,adj:sg:nom:f:pos
15676,ocena,subst:sg:nom:f
15677,rodzicielski,adj:pl:gen:f:pos
15678,kwalifikacja,subst:pl:gen:f
15679,",",interp
15680,podawać,ppas:pl:gen:f:imperf:aff
15681,w,prep:acc:nwok
15682,wątpliwość,subst:sg:acc:f
15683,w,prep:acc:nwok
15684,imię,subst:sg:acc:n
15685,zagrozić,ppas:sg:gen:n:perf:aff
15686,dobro,subst:sg:gen:n
15687,dziecko,subst:sg:gen:n
15688,?,interp
15689,jaki,adj:sg:acc:m3:pos
15690,na,prep:acc
15691,przykład,subst:sg:acc:m3
15692,trzeba,pred
15693,mieć,inf:imperf
15694,iloraz,subst:sg:acc:m3
15695,inteligencja,subst:sg:gen:f
15696,",",interp
15697,żeby,comp
15698,nie,qub
15699,podpaść,inf:perf
15700,urzędnik,subst:pl:dat:m1
15701,?,interp
15702,dowcip,subst:sg:nom:m3
15703,rysunkowy,adj:sg:nom:m3:pos
15704,często,adv:pos
15705,bywać,praet:sg:m3:imperf
15706,niezbyt,adv
15707,wybredny,adj:sg:nom:m3:pos
15708,.,interp
15709,autor,subst:sg:nom:m1
15710,",",interp
15711,nie,qub
15712,bawić,pcon:imperf
15713,się,qub
15714,w,prep:acc:nwok
15715,żaden,adj:sg:acc:f:pos
15716,symbolika,subst:sg:acc:f
15717,",",interp
15718,mówić,praet:sg:m1:imperf
15719,do,prep:gen
15720,swój,adj:sg:gen:m1:pos
15721,odbiorca,subst:sg:gen:m1
15722,wprost,adv
15723,",",interp
15724,jak,adv:pos
15725,oceniać,fin:sg:ter:imperf
15726,Niemiec,subst:sg:acc:m1
15727,.,interp
15728,przytoczyć,impt:pl:pri:perf
15729,chociażby,qub
15730,podpis,subst:sg:acc:m3
15731,spod,prep:gen:nwok
15732,obrazek,subst:sg:gen:m3
15733,z,prep:gen:nwok
15734,początek,subst:sg:gen:m3
15735,rok,subst:pl:gen:m3
15736,dwudziesty,adj:pl:gen:m3:pos
15737,:,interp
15738,ech,interj
15739,",",interp
15740,żeby,qub
15741,ja,ppron12:sg:dat:m1:pri:nakc
15742,nasz,adj:sg:nom:m1:pos
15743,dobry,adj:sg:nom:m1:pos
15744,Bóg,subst:sg:nom:m1
15745,niemiecki,adj:sg:nom:m1:pos
15746,pozwolić,praet:sg:m1:perf
15747,ustrzelić,inf:perf
15748,na,prep:acc
15749,Boży,adj:sg:acc:n:pos
15750,Narodzenie,subst:sg:acc:n
15751,pół,subst:sg:acc:n
15752,kopa,subst:sg:gen:f
15753,Polak,subst:pl:gen:m1
15754,",",interp
15755,a,conj
15756,na,prep:acc
15757,Nowy,adj:sg:acc:m3:pos
15758,Rok,subst:sg:acc:m3
15759,kopa,subst:sg:acc:f
15760,Francuz,subst:pl:gen:m1
15761,",",interp
15762,jakby,qub
15763,to,pred
15764,być,praet:sg:n:imperf
15765,pięknie,adv:pos
15766,z,prep:gen:nwok
15767,on,ppron3:sg:gen:m1:ter:akc:npraep
15768,strona,subst:sg:gen:f
15769,!,interp
15770,trudno,adv:pos
15771,o,prep:acc
15772,bardzo,adv:com
15773,jasny,adj:sg:acc:m3:pos
15774,i,conj
15775,dosadny,adj:sg:acc:m3:pos
15776,przykład,subst:sg:acc:m3
15777,postrzeganie,subst:sg:gen:n
15778,Niemiec,subst:pl:gen:m1
15779,.,interp
15780,natomiast,conj
15781,pozytywny,adj:sg:nom:m3:pos
15782,stereotyp,subst:sg:nom:m3
15783,Niemiec,subst:sg:gen:m1
15784,w,prep:loc:nwok
15785,polski,adj:sg:loc:f:pos
15786,prasa,subst:sg:loc:f
15787,pojawiać,praet:sg:m3:imperf
15788,się,qub
15789,sporadycznie,adv:pos
15790,i,conj
15791,dotyczyć,praet:sg:m3:imperf
15792,niemiecki,adj:sg:gen:f:pos
15793,gospodarność,subst:sg:gen:f
15794,",",interp
15795,punktualność,subst:sg:gen:f
15796,",",interp
15797,czyli,conj
15798,ten,adj:sg:gen:n:pos
15799,wszystko,subst:sg:gen:n
15800,",",interp
15801,co,subst:sg:nom:n
15802,składać,fin:sg:ter:imperf
15803,się,qub
15804,na,prep:acc
15805,tak_zwany,brev:pun
15806,.,interp
15807,Deutsche,subst:sg:acc:m3
15808,Ordnung,subst:sg:acc:m3
15809,.,interp
15810,-,interp
15811,tak,qub
15812,",",interp
15813,bo,comp
15814,widzieć,fin:pl:ter:imperf
15815,",",interp
15816,że,comp
15817,okazywać,fin:pl:pri:imperf
15818,szacunek,subst:sg:acc:m3
15819,.,interp
15820,"""",interp
15821,Use,xxx
15822,deadly,xxx
15823,force,xxx
15824,"""",interp
15825,z,prep:gen:nwok
15826,jeden,adj:sg:gen:f:pos
15827,strona,subst:sg:gen:f
15828,",",interp
15829,a,conj
15830,z,prep:gen:nwok
15831,drugi,adj:sg:gen:f:pos
15832,ochraniacz,subst:pl:nom:m3
15833,na,prep:acc
15834,but,subst:pl:acc:m2
15835,",",interp
15836,szacunek,subst:sg:nom:m3
15837,.,interp
15838,czy,qub
15839,być,bedzie:sg:ter:imperf
15840,przesada,subst:sg:inst:f
15841,twierdzenie,subst:sg:nom:n
15842,",",interp
15843,że,comp
15844,ONZ,subst:sg:nom:m3
15845,powinien,winien:sg:m3:imperf
15846,brać,inf:imperf
15847,lekcja,subst:pl:acc:f
15848,u,prep:gen
15849,ten,adj:pl:gen:m1:pos
15850,żołnierz,subst:pl:gen:m1
15851,z,prep:gen:nwok
15852,Gotlandia,subst:sg:gen:f
15853,?,interp
15854,sporo,num:sg:acc:f:rec
15855,można,pred
15856,powiedzieć,inf:perf
15857,o,prep:loc
15858,bałkański,adj:pl:loc:m3:pos
15859,naród,subst:pl:loc:m3
15860,",",interp
15861,ale,conj
15862,mieć,fin:pl:ter:imperf
15863,jeden,adj:sg:acc:f:pos
15864,sympatyczny,adj:sg:acc:f:pos
15865,cecha,subst:sg:acc:f
15866,-,interp
15867,gardzić,fin:pl:ter:imperf
15868,opiekun,subst:pl:inst:m1
15869,",",interp
15870,który,adj:pl:nom:m1:pos
15871,nie,qub
15872,brać,fin:pl:ter:imperf
15873,siebie,siebie:gen
15874,sam,adj:pl:gen:m1:pos
15875,serio,adv:pos
15876,.,interp
15877,jak,adv:pos
15878,na,prep:acc
15879,przykład,subst:sg:acc:m3
15880,ONZ,subst:sg:nom:m3
15881,.,interp
15882,szanować,fin:pl:ter:imperf
15883,natomiast,conj
15884,przeciwnik,subst:pl:acc:m1
15885,",",interp
15886,który,adj:pl:nom:m1:pos
15887,być,inf:imperf
15888,móc,fin:sg:ter:imperf
15889,naiwnie,adv:pos
15890,tak,adv:pos
15891,jak,adv:pos
15892,on,ppron3:pl:nom:m1:ter:akc:npraep
15893,sam,adj:pl:nom:m1:pos
15894,wierzyć,fin:pl:ter:imperf
15895,w,prep:acc:nwok
15896,to,subst:sg:acc:n
15897,",",interp
15898,co,subst:sg:acc:n
15899,robić,fin:pl:ter:imperf
15900,.,interp
15901,jak,adv
15902,na,prep:acc
15903,przykład,subst:sg:acc:m3
15904,Micke,subst:sg:nom:m1
15905,.,interp
15906,post_scriptum,brev:npun
15907,Pan,subst:pl:nom:m1
15908,Bajrami,subst:sg:nom:m1
15909,",",interp
15910,Bangura,subst:sg:nom:m1
15911,",",interp
15912,Bhattacharya,subst:sg:nom:m1
15913,",",interp
15914,Mister,brev:npun
15915,Smith,subst:sg:nom:m1
15916,i,conj
15917,Fatmir,subst:sg:nom:m1
15918,w,prep:loc:nwok
15919,rzeczywistość,subst:sg:loc:f
15920,nazywać,fin:pl:ter:imperf
15921,się,qub
15922,inaczej,adv
15923,.,interp
15924,Ioan,subst:sg:nom:m1
15925,Woollett,subst:sg:nom:m1
15926,zostać,praet:sg:m1:perf
15927,w,prep:loc:nwok
15928,Kosowo,subst:sg:loc:n
