,base,tag
68,-,interp
69,nie,qub
70,mieć,fin:sg:ter:imperf
71,szansa,subst:pl:gen:f
72,przyczynić,inf:perf
73,się,qub
74,do,prep:gen
75,przyspieszyć,ppas:sg:gen:m3:perf:aff
76,rozwój,subst:sg:gen:m3
77,gospodarka,subst:sg:gen:f
78,.,interp
79,dlatego,adv
80,pakiet,subst:sg:nom:m3
81,nie,qub
82,uzyskać,praet:sg:m3:perf
83,poparcie,subst:sg:gen:n
84,minister,subst:sg:gen:m1
85,gospodarka,subst:sg:gen:f
86,.,interp
87,nic,subst:sg:nom:n
88,dziwny,adj:sg:gen:n:pos
89,",",interp
90,że,comp
91,sojusz,subst:sg:nom:m3
92,nie,qub
93,bardzo,adv:pos
94,wiedzieć,fin:sg:ter:imperf
95,",",interp
96,co,subst:sg:nom:n
97,mieć,fin:sg:ter:imperf
98,z,prep:inst:nwok
99,ten,adj:sg:inst:m3:pos
100,fant,subst:sg:inst:m3
101,zrobić,inf:perf
102,",",interp
103,mimo,prep:gen
104,wyraz,subst:pl:gen:m3
105,ogólny,adj:sg:gen:n:pos
106,poparcie,subst:sg:gen:n
107,",",interp
108,wygłosić,ppas:pl:gen:f:perf:aff
109,przez,prep:acc:nwok
110,prezydent,subst:sg:acc:m1
111,po,prep:loc
112,specjalnie,adv:pos
113,zwołać,ppas:sg:loc:f:perf:aff
114,w,prep:loc:nwok
115,ten,adj:sg:loc:m3:pos
116,cel,subst:sg:loc:m3
117,rada,subst:sg:loc:f
118,gabinetowy,adj:sg:loc:f:pos
119,.,interp
120,to,subst:sg:nom:n
121,się,qub
122,musieć,praet:sg:n:imperf
123,zemścić,inf:perf
0,Szkoła_Podstawowa,brev:npun
1,2,adj:sg:nom:m3:pos
2,:,interp
3,szok,subst:sg:nom:m3
4,!,interp
5,.,interp
6,.,interp
7,Szkoła_Podstawowa,brev:npun
8,1,adj:sg:nom:m3:pos
9,:,interp
10,tak,adv:pos
11,że,comp
12,Kasia,subst:sg:nom:f
13,widzieć,fin:sg:sec:imperf
14,.,interp
15,a,conj
16,nie,qub
17,bo,comp
18,w,prep:loc:nwok
19,mieć,fin:sg:sec:imperf
20,to,subst:sg:gen:n
21,nie,qub
22,?,interp
23,w,xxx
24,mieć,fin:sg:sec:imperf
25,?,interp
26,SP,subst:sg:nom:f
27,0,num:pl:nom:m3:rec
28,:,interp
29,wiedzieć,fin:sg:sec:imperf
30,cosp,ign
31,1,adj:sg:nom:m3:pos
32,:,interp
33,a,conj
34,myśleć,praet:sg:f:imperf
35,być,aglt:sg:sec:imperf:nwok
36,.,interp
37,myśleć,praet:sg:f:imperf
38,być,aglt:sg:sec:imperf:nwok
39,o,prep:loc
40,to,subst:sg:loc:n
41,?,interp
42,SP,subst:sg:acc:n
43,0,num:pl:nom:m3:rec
44,:,interp
45,kiedyś,adv
46,myśleć,praet:pl:m1:imperf
47,być,aglt:pl:pri:imperf:nwok
48,o,interj
49,być,fin:pl:ter:imperf
50,bardzo,adv:pos
51,duży,adj:pl:nom:f:pos
52,opłata,subst:pl:nom:f
53,.,interp
54,bo,comp
55,to,subst:sg:nom:n
56,jeszcze,qub
57,oprócz,prep:gen
58,to,subst:sg:gen:n
59,że,comp
60,do,prep:gen
61,zakład,subst:sg:gen:m3
62,energetyczny,adj:sg:gen:m3:pos
63,to,conj
64,oprócz,prep:gen
65,to,subst:sg:gen:n
66,się,qub
67,płacić,fin:sg:ter:imperf
68,za,prep:acc
69,dzierżawa,subst:sg:acc:f
70,pas,subst:sg:gen:m3
71,drogowy,adj:sg:gen:m3:pos
72,.,interp
73,i,conj
74,płacić,fin:sg:sec:imperf
75,tak,adv:pos
76,.,interp
77,generalny,adj:sg:gen:f:pos
78,dyrekcja,subst:sg:gen:f
79,droga,subst:pl:gen:f
80,.,interp
81,właśnie,qub
82,z,prep:inst:nwok
83,on,ppron3:sg:inst:f:ter:akc:praep
84,mieć,fin:sg:pri:imperf
85,problem,subst:pl:acc:m3
86,.,interp
87,do,prep:gen
88,powiat,subst:sg:gen:m3
89,do,prep:gen
90,urząd,subst:sg:gen:m3
91,miasto,subst:sg:gen:n
92,.,interp
93,bo,comp
94,każdy,adj:sg:nom:f:pos
95,droga,subst:sg:nom:f
96,do,prep:gen
97,kto,subst:sg:gen:m1
98,inny,adj:sg:gen:n:pos
99,należeć,fin:sg:ter:imperf
100,.,interp
101,Szkoła_Podstawowa,brev:npun
102,1,adj:sg:nom:m3:pos
103,:,interp
104,no,qub
105,jaki,adj:pl:acc:m3:pos
106,problem,subst:pl:acc:m3
107,?,interp
108,co,subst:sg:acc:n
109,on,ppron3:pl:nom:m1:ter:akc:npraep
110,teraz,adv
111,stwarzać,fin:pl:ter:imperf
112,?,interp
113,że,comp
114,co,subst:sg:nom:n
115,podlegać,fin:sg:ter:imperf
116,?,interp
0,-,interp
1,ten,adj:sg:nom:f:pos
2,praca,subst:sg:nom:f
3,to,pred
4,nigdy,adv
5,kończyć,pact:sg:nom:f:imperf:neg
6,się,qub
7,historia,subst:sg:nom:f
8,",",interp
9,praktycznie,adv:pos
10,przerywać,ppas:sg:nom:f:imperf:aff
11,jedynie,qub
12,biologiczny,adj:pl:inst:f:pos
13,konieczność,subst:pl:inst:f
14,.,interp
15,zajmować,fin:pl:pri:imperf
16,się,qub
17,pełny,adj:sg:inst:f:pos
18,gama,subst:sg:inst:f
19,sprawa,subst:pl:gen:f
20,",",interp
21,od,prep:gen:nwok
22,prywatny,subst:pl:gen:m1
23,po,prep:acc
24,doradztwo,subst:sg:acc:n
25,prawny,adj:sg:acc:n:pos
26,firma,subst:pl:dat:f
27,zagraniczny,adj:pl:dat:f:pos
28,i,conj
29,mediacja,subst:pl:acc:f
30,.,interp
31,ten,adj:sg:nom:f:pos
32,różnorodność,subst:sg:nom:f
33,sprawiać,fin:sg:ter:imperf
34,",",interp
35,że,comp
36,nie,qub
37,popadać,fin:sg:ter:imperf
38,się,qub
39,w,prep:acc:nwok
40,męczyć,pact:sg:acc:f:imperf:aff
41,rutyna,subst:sg:acc:f
42,",",interp
43,bo,comp
44,raz,subst:sg:acc:m3
45,trzeba,pred
46,wysłuchać,inf:perf
47,cały,adj:sg:gen:f:pos
48,historia,subst:sg:gen:f
49,życie,subst:sg:gen:n
50,klient,subst:sg:gen:m1
51,",",interp
52,inny,adj:sg:inst:m3:pos
53,raz,subst:sg:inst:m3
54,poznawać,inf:imperf
55,tajniki,subst:pl:acc:n
56,działanie,subst:sg:gen:n
57,wielki,adj:pl:gen:f:sup
58,firma,subst:pl:gen:f
59,.,interp
60,zwykle,adv:pos
61,pracować,fin:sg:pri:imperf
62,od,prep:gen:nwok
63,8.30,num:pl:nom:m3:rec
64,do,prep:gen
65,20.30,num:pl:nom:m3:rec
66,",",interp
67,ale,conj
68,bywać,fin:sg:ter:imperf
69,",",interp
70,że,comp
71,i,qub
72,do,prep:gen
73,północ,subst:sg:gen:f
74,.,interp
75,wspaniały,adj:pl:nom:m3:sup
76,w,prep:loc:nwok
77,ten,adj:sg:loc:m3:pos
78,zawód,subst:sg:loc:m3
79,być,fin:sg:ter:imperf
80,to,subst:sg:nom:n
81,",",interp
82,że,comp
83,każdy,adj:sg:nom:f:pos
84,sprawa,subst:sg:nom:f
85,być,fin:sg:ter:imperf
86,inny,adj:sg:nom:f:pos
87,.,interp
88,a,conj
89,fakt,subst:sg:acc:m3
90,",",interp
91,że,comp
92,brać,fin:sg:pri:imperf
93,na,prep:acc
94,siebie,siebie:acc
95,odpowiedzialność,subst:sg:acc:f
96,",",interp
97,czas,subst:sg:inst:m3
98,ogromny,adj:sg:acc:f:pos
99,",",interp
100,nie,qub
101,paraliżować,fin:sg:ter:imperf
102,",",interp
103,ale,conj
104,-,interp
105,przeciwnie,adv:pos
106,-,interp
107,pobudzać,fin:sg:ter:imperf
108,do,prep:gen
109,praca,subst:sg:gen:f
110,",",interp
111,dawać,fin:sg:ter:imperf
112,możliwość,subst:sg:acc:f
113,kreatywny,adj:sg:gen:n:pos
114,działanie,subst:sg:gen:n
115,.,interp
116,nie,qub
117,odczuwać,fin:sg:pri:imperf
118,więc,conj
119,z,prep:gen:nwok
120,reguła,subst:sg:gen:f
121,zmęczenie,subst:sg:gen:n
122,-,interp
123,poza,prep:inst
124,fizyczny,adj:sg:inst:m3:pos
125,-,interp
126,nowy,adj:pl:acc:m3:pos
127,",",interp
128,trudny,adj:pl:acc:m3:pos
129,wyzwanie,subst:pl:nom:n
130,nakręcać,fin:pl:ter:imperf
131,ja,ppron12:sg:acc:m1:pri:akc
132,.,interp
0,adres,subst:sg:nom:m3
1,do,prep:gen
2,niedawny,adjp
3,być,praet:sg:m1:imperf
4,znany,adj:sg:nom:m1:pos
5,głównie,qub
6,osoba,subst:pl:dat:f
7,nadużywać,pact:pl:dat:f:imperf:aff
8,alkohol,subst:sg:gen:m3
9,.,interp
10,gdy,adv
11,zlikwidować,imps:perf
12,izba,subst:sg:acc:f
13,wytrzeźwienie,subst:pl:gen:n
14,",",interp
15,pozostać,praet:sg:f:perf
16,przy,prep:loc
17,ulica,brev:pun
18,.,interp
19,Pocztowy,adj:sg:gen:f:pos
20,noclegownia,subst:sg:nom:f
21,.,interp
22,ale,conj
23,warunki,subst:pl:nom:n
24,być,praet:pl:n:imperf
25,w,prep:loc:nwok
26,on,ppron3:sg:loc:f:ter:akc:praep
27,spartański,adj:pl:nom:n:pos
28,.,interp
29,teraz,adv
30,to,subst:sg:nom:n
31,się,qub
32,zmienić,fin:sg:ter:perf
33,.,interp
34,dwupiętrowy,adj:pl:nom:n:pos
35,łóżko,subst:pl:nom:n
36,",",interp
37,mały,adj:pl:nom:m3:pos
38,pokoik,subst:pl:nom:m3
39,",",interp
40,zaduch,subst:sg:nom:m3
41,i,conj
42,ciasnota,subst:sg:nom:f
43,;,interp
44,wałbrzyski,adj:sg:nom:f:pos
45,noclegownia,subst:sg:nom:f
46,dawać,praet:sg:f:imperf
47,tylko,qub
48,dach,subst:sg:acc:m3
49,nad,prep:inst:nwok
50,głowa,subst:sg:inst:f
51,.,interp
52,w,prep:loc:nwok
53,ciąg,subst:sg:loc:m3
54,dzień,subst:sg:gen:m3
55,trzeba,pred
56,być,praet:sg:n:imperf
57,on,ppron3:sg:acc:f:ter:akc:npraep
58,opuścić,inf:perf
59,i,conj
60,wędrować,inf:imperf
61,po,prep:loc
62,miasto,subst:sg:loc:n
63,.,interp
64,źle,adv:sup
65,być,praet:sg:n:imperf
66,zima,subst:sg:inst:f
67,",",interp
68,gdy,adv
69,bezdomny,subst:pl:nom:m1
70,nie,qub
71,mieć,praet:pl:m1:imperf
72,gdzie,adv
73,się,qub
74,schronić,inf:perf
75,przed,prep:inst:nwok
76,mróz,subst:sg:inst:m3
77,",",interp
78,bo,comp
79,w,prep:loc:nwok
80,miasto,subst:sg:loc:n
81,nie,qub
82,być,praet:sg:n:imperf
83,schronisko,subst:sg:gen:n
84,ani,conj
85,dom,subst:sg:gen:m3
86,dzienny,adj:sg:gen:m3:pos
87,pobyt,subst:sg:gen:m3
88,.,interp
89,Warunek,subst:pl:acc:m1
90,przebywać,ger:sg:gen:n:imperf:aff
91,w,prep:loc:nwok
92,noclegownia,subst:sg:loc:f
93,nie,qub
94,można,pred
95,być,praet:sg:n:imperf
96,poprawić,inf:perf
97,.,interp
98,dopiero,qub
99,teraz,adv
100,pojawić,praet:sg:f:perf
101,się,qub
102,taki,adj:sg:nom:f:pos
103,szansa,subst:sg:nom:f
104,.,interp
105,–,interp
106,napisać,praet:pl:m1:perf
107,być,aglt:pl:pri:perf:nwok
108,program,subst:sg:acc:m3
109,stworzyć,ger:sg:gen:n:perf:aff
110,przy,prep:loc
111,ulica,brev:pun
112,.,interp
113,Pocztowy,adj:sg:gen:f:pos
114,centrum,subst:sg:gen:n
115,",",interp
116,gdzie,adv
117,zajmować,praet:pl:m1:imperf
118,by,qub
119,być,aglt:pl:pri:imperf:nwok
120,się,qub
121,nie,conj
122,tylko,conj
123,bezdomny,adj:pl:inst:n:pos
124,",",interp
125,ale,conj
126,także,conj
127,osoba,subst:pl:inst:f
128,",",interp
129,który,adj:pl:nom:f:pos
130,nie,qub
131,radzić,fin:pl:ter:imperf
132,siebie,siebie:dat
133,w,prep:loc:nwok
134,życie,subst:sg:loc:n
135,–,interp
136,mówić,fin:sg:ter:imperf
137,Krzysztof,subst:sg:nom:m1
138,Czaja,subst:sg:nom:m1
139,",",interp
140,zastępca,subst:sg:nom:m1
141,dyrektor,subst:sg:gen:m1
142,miejski,adj:sg:gen:m3:pos
143,ośrodek,subst:sg:gen:m3
144,pomoc,subst:sg:gen:f
145,społeczny,adj:sg:gen:f:pos
146,.,interp
147,w,prep:loc:nwok
148,schronisko,subst:sg:loc:n
149,można,pred
150,być,bedzie:sg:ter:imperf
151,przebywać,inf:imperf
152,przez,prep:acc:nwok
153,cały,adj:sg:acc:m3:pos
154,dzień,subst:sg:acc:m3
155,.,interp
156,powstać,ger:sg:nom:n:perf:aff
157,ponadto,qub
158,świetlica,subst:sg:nom:f
159,dla,prep:gen
160,dziecko,subst:pl:gen:n
161,z,prep:gen:nwok
162,okolica,subst:pl:gen:f
163,.,interp
0,-,interp
1,no,qub
2,i,conj
3,znów,adv
4,pan,subst:sg:nom:m1
5,mamrotać,fin:sg:ter:imperf
6,pod,prep:inst:nwok
7,nos,subst:sg:inst:m3
8,.,interp
9,powinien,winien:sg:m1:imperf
10,pan,subst:sg:nom:m1
11,mówić,inf:imperf
12,wyraźnie,adv:pos
13,i,conj
14,zmienić,inf:perf
15,język,subst:sg:acc:m3
16,na,prep:acc
17,bardzo,adv:com
18,przyjazny,adj:sg:nom:m3:pos
19,.,interp
20,-,interp
21,na,prep:acc
22,jaki,adj:sg:acc:m3:pos
23,?,interp
24,-,interp
25,przy,prep:loc
26,-,interp
27,jaz,subst:sg:acc:m3
28,-,interp
29,ny,ign
30,.,interp
31,zgoda,subst:sg:nom:f
32,?,interp
33,-,interp
34,słuchać,fin:sg:pri:imperf
35,?,interp
36,-,interp
37,powiedzieć,praet:sg:m1:perf
38,być,aglt:sg:pri:perf:wok
39,"""",interp
40,zgoda,subst:sg:nom:f
41,"""",interp
42,.,interp
43,na,prep:acc
44,następny,adj:sg:acc:f:pos
45,sesja,subst:sg:acc:f
46,musieć,fin:sg:ter:imperf
47,się,qub
48,pan,subst:sg:nom:m1
49,koniecznie,adv:pos
50,nauczyć,inf:perf
51,ten,adj:sg:gen:n:pos
52,słowo,subst:sg:gen:n
53,",",interp
54,bo,comp
55,być,bedzie:pl:pri:imperf
56,budować,inf:imperf
57,zdanie,subst:pl:acc:n
58,z,prep:inst:nwok
59,on,ppron3:sg:gen:m1:ter:akc:npraep
60,udział,subst:sg:inst:m3
61,.,interp
62,a,conj
63,w,prep:loc:nwok
64,dom,subst:sg:loc:m3
65,prosić,fin:sg:pri:imperf
66,w,prep:loc:nwok
67,zeszyt,subst:sg:loc:m3
68,napisać,inf:perf
69,sto,num:pl:acc:m3:rec
70,raz,subst:pl:gen:m3
71,:,interp
72,"""",interp
73,lubić,fin:sg:pri:imperf
74,Stefek,subst:sg:acc:m1
75,Niesiołowski,subst:sg:acc:m1
76,i,conj
77,Bronek,subst:sg:acc:m1
78,Komorowski,subst:sg:acc:m1
79,"""",interp
80,.,interp
81,prezes,subst:sg:nom:m1
82,Kaczyński,subst:sg:nom:m1
83,przyznać,praet:sg:m1:perf
84,",",interp
85,że,comp
86,to,qub
87,na,prep:loc
88,raz,subst:sg:loc:m3
89,dla,prep:gen
90,on,ppron3:sg:gen:m1:ter:akc:praep
91,za,prep:acc
92,trudny,adj:pl:acc:n:pos
93,.,interp
94,ale,conj
95,obiecać,praet:sg:m1:perf
96,",",interp
97,że,comp
98,chętnie,adv:pos
99,dodać,fin:sg:ter:perf
100,siebie,siebie:dat
101,robota,subst:pl:acc:f
102,i,conj
103,napisać,fin:sg:ter:perf
104,dwieście,num:pl:acc:m3:rec
105,raz,subst:pl:gen:m3
106,"""",interp
107,nie,qub
108,lubić,fin:sg:pri:imperf
109,Stefek,subst:sg:acc:m1
110,Niesiołowski,subst:sg:acc:m1
111,i,conj
112,Bronek,subst:sg:acc:m1
113,Komorowski,subst:sg:acc:m1
114,?,interp
115,"""",interp
116,.,interp
0,w,prep:loc:nwok
1,ten,adj:sg:loc:f:pos
2,cela,subst:sg:loc:f
3,siedzieć,praet:sg:m1:imperf
4,młody,adj:sg:nom:m1:pos
5,kijowianin,subst:sg:nom:m1
6,",",interp
7,Walenty,subst:sg:nom:m1
8,(,interp
9,nie,qub
10,pomnieć,fin:sg:pri:imperf
11,nazwisko,subst:sg:gen:n
12,),interp
13,o,prep:loc
14,wielki,adj:pl:loc:n:pos
15,",",interp
16,piękny,adj:pl:loc:n:pos
17,",",interp
18,kobiecy,adj:pl:loc:n:pos
19,oko,subst:pl:loc:n
20,.,interp
21,być,praet:sg:m1:imperf
22,sterroryzować,ppas:sg:nom:m1:perf:aff
23,śledztwo,subst:sg:inst:n
24,.,interp
25,być,fin:sg:ter:perf
26,to,subst:sg:nom:n
27,na,prep:acc
28,pewno,adv:pos
29,jasnowidz,subst:sg:nom:m1
30,",",interp
31,może,qub
32,tylko,qub
33,dzięki,prep:dat
34,ówczesny,adj:sg:dat:n:pos
35,swój,adj:sg:dat:n:pos
36,podniecenie,subst:sg:dat:n
37,.,interp
38,nie,qub
39,jeden,adj:sg:nom:m3:pos
40,raz,subst:sg:nom:m3
41,krążyć,praet:sg:m3:imperf
42,ranek,subst:pl:inst:m3
43,po,prep:loc
44,cela,subst:sg:loc:f
45,i,conj
46,mówić,praet:sg:m1:imperf
47,:,interp
48,dziś,adv
49,wziąć,fin:pl:ter:perf
50,ty,ppron12:sg:acc:m1:sec:akc
51,i,conj
52,ty,ppron12:sg:acc:m1:sec:akc
53,",",interp
54,widzieć,praet:sg:m1:imperf
55,być,aglt:sg:pri:imperf:wok
56,w,prep:loc:wok
57,sen,subst:sg:loc:m3
58,.,interp
59,i,conj
60,brać,praet:pl:m1:imperf
61,!,interp
62,właśnie,qub
63,ten,adj:pl:gen:m1:pos
64,!,interp
65,zresztą,qub
66,dusza,subst:sg:nom:f
67,więzień,subst:sg:gen:m1
68,tak,adv:pos
69,skłonny,adj:sg:nom:f:pos
70,być,fin:sg:ter:imperf
71,do,prep:gen
72,mistyka,subst:sg:gen:f
73,",",interp
74,że,comp
75,na,prep:acc
76,jasno,adv:pos
77,widzenie,subst:sg:nom:n
78,reagować,fin:sg:ter:imperf
79,prawie,qub
80,bez,prep:gen:nwok
81,zdziwienie,subst:sg:gen:n
82,.,interp
83,27,adj:sg:gen:m3:pos
84,lipiec,subst:sg:gen:m3
85,Walenty,subst:sg:nom:m1
86,podejść,praet:sg:m1:perf
87,do,prep:gen
88,ja,ppron12:sg:gen:m1:pri:akc
89,:,interp
90,-,interp
91,"""",interp
92,Aleksander,subst:sg:voc:m1
93,!,interp
94,dziś,adv
95,kolej,subst:sg:nom:f
96,na,prep:acc
97,my,ppron12:pl:acc:m1:pri
98,"""",interp
99,.,interp
100,i,conj
101,opowiedzieć,praet:sg:m1:perf
102,ja,ppron12:sg:dat:f:pri:nakc
103,swój,adj:sg:acc:m3:pos
104,sen,subst:sg:acc:m3
105,z,prep:inst:wok
106,wszystek,adj:pl:inst:m3:pos
107,atrybut,subst:pl:inst:m3
108,sen,subst:pl:gen:m3
109,więzienny,adj:pl:gen:m3:pos
110,:,interp
111,most,subst:sg:acc:m3
112,nad,prep:inst:nwok
113,ciemny,adj:sg:inst:f:pos
114,struga,subst:sg:inst:f
115,",",interp
116,krzyż,subst:sg:nom:m3
117,.,interp
118,zacząć,praet:sg:m1:perf
119,być,aglt:sg:pri:perf:wok
120,się,qub
121,pakować,inf:imperf
122,-,interp
123,i,conj
124,dobrze,adv:pos
125,zrobić,praet:sg:m1:perf
126,być,aglt:sg:pri:perf:wok
127,:,interp
128,po,prep:loc
129,ranny,adj:sg:loc:f:pos
130,herbata,subst:sg:loc:f
131,wywołać,imps:perf
132,my,ppron12:pl:acc:m1:pri
133,oba,num:pl:acc:m1:rec
134,.,interp
135,Cela,subst:sg:nom:f
136,żegnać,praet:sg:f:imperf
137,my,ppron12:pl:acc:m1:pri
138,serdeczny,adj:pl:inst:n:pos
139,życzenie,subst:pl:inst:n
140,",",interp
141,wiele,num:pl:nom:m1:rec
142,być,praet:sg:n:imperf
143,przekonany,adj:pl:gen:m1:pos
144,",",interp
145,że,comp
146,iść,fin:pl:pri:imperf
147,na,prep:acc
148,wolność,subst:sg:acc:f
149,(,interp
150,z,prep:gen:nwok
151,analiza,subst:sg:gen:f
152,nasz,adj:pl:gen:f:pos
153,lekki,adj:pl:gen:f:pos
154,sprawa,subst:pl:gen:f
155,to,subst:sg:nom:n
156,właśnie,qub
157,wynikać,praet:sg:n:imperf
158,),interp
159,.,interp
0,wypaść,praet:sg:n:perf
1,z,prep:gen:nwok
2,lodówkiJednak,ign
3,za,prep:gen
4,komunizm,subst:sg:gen:m3
5,uraza,subst:sg:gen:f
6,jakby,qub
7,przymarznąć,praet:pl:f:perf
8,.,interp
9,kiedy,adv
10,w,prep:loc:nwok
11,1989,adj:sg:loc:m3:pos
12,rok,brev:pun
13,.,interp
14,otworzyć,imps:perf
15,lodówka,subst:sg:acc:f
16,",",interp
17,powrócić,praet:pl:f:perf
18,.,interp
19,pójść,praet:sg:n:perf
20,o,prep:acc
21,zbiorowy,adj:sg:acc:f:pos
22,oczyszczalnia,subst:sg:acc:f
23,ściek,subst:pl:gen:m3
24,",",interp
25,który,adj:sg:nom:f:pos
26,mieć,praet:sg:f:imperf
27,obsługiwać,inf:imperf
28,obydwa,num:pl:acc:n:congr
29,miasto,subst:pl:acc:n
30,.,interp
31,wymyślić,ppas:sg:nom:f:perf:aff
32,w,prep:loc:nwok
33,rok,subst:pl:loc:m3
34,80,adj:pl:loc:m3:pos
35,.,interp
36,być,praet:sg:f:imperf
37,typowy,adj:sg:inst:m3:pos
38,przykład,subst:sg:inst:m3
39,komunistyczny,adj:sg:gen:f:pos
40,gigantomania,subst:sg:gen:f
41,",",interp
42,projekt,subst:sg:gen:m3
43,realizować,ppas:sg:gen:m3:imperf:aff
44,bez,prep:gen:nwok
45,żaden,adj:pl:gen:f:pos
46,kalkulacja,subst:pl:gen:f
47,ekonomiczny,adj:pl:gen:f:pos
48,i,conj
49,ekologiczny,adj:pl:gen:f:pos
50,.,interp
51,kiedy,adv
52,w,prep:loc:nwok
53,1990,adj:sg:loc:m3:pos
54,rok,brev:pun
55,.,interp
56,odrodzić,praet:sg:f:perf
57,się,qub
58,samorządność,subst:sg:nom:f
59,",",interp
60,wybuchnąć,praet:sg:f:perf
61,wojna,subst:sg:nom:f
62,na,prep:acc
63,ekspertyza,subst:pl:acc:f
64,",",interp
65,kontrekspertyza,subst:pl:acc:f
66,",",interp
67,opinia,subst:pl:acc:f
68,",",interp
69,odwołanie,subst:pl:acc:n
70,do,prep:gen
71,urząd,subst:pl:gen:m3
72,i,conj
73,ministerstwo,subst:pl:gen:n
74,i,conj
75,odwołanie,subst:sg:gen:n
76,od,prep:gen:nwok
77,odwołanie,subst:pl:gen:n
78,.,interp
79,wreszcie,adv
80,wygrać,praet:sg:m1:perf
81,Ostrów,subst:sg:acc:m3
82,.,interp
83,budować,fin:sg:ter:imperf
84,własny,adj:sg:acc:f:pos
85,oczyszczalnia,subst:sg:acc:f
86,.,interp
87,przed,prep:inst:nwok
88,wojna,subst:sg:inst:f
89,Ostrów,subst:sg:nom:m3
90,być,praet:sg:m3:imperf
91,endecki,adj:sg:nom:m3:pos
92,",",interp
93,Kalisz,subst:sg:nom:m3
94,socjalizować,pact:sg:nom:m3:imperf:aff
95,.,interp
96,dziś,adv
97,w,prep:loc:nwok
98,pierwszy,adj:sg:loc:m3:pos
99,rządzić,fin:sg:ter:imperf
100,postsolidarność,ign
101,",",interp
102,w,prep:loc:nwok
103,drugi,adj:sg:loc:m3:pos
104,postkomunista,subst:pl:nom:m1
105,.,interp
106,na,prep:loc
107,ściana,subst:sg:loc:f
108,jeden,adj:sg:gen:m3:pos
109,z,prep:gen:nwok
110,ostrowski,adj:pl:gen:m3:pos
111,dom,subst:pl:gen:m3
112,można,pred
113,jeszcze,qub
114,odczytać,inf:perf
115,apel,subst:sg:acc:m3
116,z,prep:gen:nwok
117,ostatni,adj:sg:gen:f:pos
118,wiosna,subst:sg:gen:f
119,.,interp
120,to,pred
121,kibic,subst:pl:nom:m1
122,miejscowa,subst:sg:gen:f
123,czwartoligowy,adj:sg:gen:f:pos
124,Ostrovii,ign
125,wzywać,praet:pl:m1:imperf
126,wszystek,adj:pl:acc:m1:pos
127,chuligan,subst:pl:acc:m1
128,miasto,subst:sg:gen:n
129,do,prep:gen
130,godny,adj:sg:gen:n:pos
131,powitać,ger:sg:gen:n:perf:aff
132,chuligan,subst:pl:gen:m1
133,z,prep:gen:nwok
134,Kalisz,subst:sg:gen:m3
135,",",interp
136,kibicować,pact:pl:gen:m3:imperf:aff
137,KKS,ign
138,Kalisz,subst:sg:nom:m3
139,:,interp
140,"""",interp
141,dowalić,inf:perf
142,Żyd,subst:pl:dat:m1
143,"""",interp
144,.,interp
145,-,interp
146,wybuchnąć,praet:pl:f:perf
147,duży,adj:pl:acc:f:sup
148,zamieszka,subst:pl:acc:f
149,w,prep:loc:nwok
150,historia,subst:sg:loc:f
151,Ostrów,subst:sg:gen:m3
152,-,interp
153,opowiadać,fin:sg:ter:imperf
154,Jarosław,subst:sg:nom:m1
155,Wardawy,subst:sg:nom:m1
156,.,interp
157,-,interp
158,policja,subst:sg:nom:f
159,musieć,praet:sg:f:imperf
160,użyć,inf:perf
161,kula,subst:pl:gen:f
162,gumowy,adj:pl:gen:f:pos
163,.,interp
0,być,praet:sg:m3:imperf
1,to,pred
2,początek,subst:sg:nom:m3
3,rok,subst:pl:gen:m3
4,90,adj:pl:gen:m3:pos
5,.,interp
6,",",interp
7,a,conj
8,pod,prep:inst:nwok
9,koniec,subst:sg:nom:m3
10,tamten,adj:sg:gen:f:pos
11,dekada,subst:sg:gen:f
12,Hegarty,ign
13,założyć,praet:sg:m1:perf
14,zespół,subst:sg:acc:m3
15,Anton,depr:pl:acc:m2
16,and,xxx
17,the,xxx
18,Johnsons,ign
19,.,interp
20,nazwa,subst:sg:nom:f
21,zespół,subst:sg:gen:m3
22,mieć,praet:sg:f:imperf
23,być,inf:imperf
24,hołd,subst:sg:inst:m3
25,dla,prep:gen
26,Marshy,ign
27,Johnson,subst:sg:nom:m3
28,",",interp
29,prostytutka,subst:pl:nom:f
30,",",interp
31,który,adj:sg:nom:f:pos
32,prowadzić,praet:sg:f:imperf
33,w,prep:loc:nwok
34,Nowy,adj:sg:loc:m3:pos
35,Jork,subst:sg:loc:m3
36,schronisko,subst:sg:acc:n
37,dla,prep:gen
38,gej,subst:pl:gen:m1
39,i,conj
40,transwestyta,subst:pl:gen:m1
41,",",interp
42,dopóki,comp
43,nie,qub
44,zostać,praet:sg:f:perf
45,zamordować,ppas:sg:nom:f:perf:aff
46,.,interp
47,w,prep:loc:nwok
48,2000,adj:sg:loc:m3:pos
49,rok,brev:pun
50,.,interp
51,zespół,subst:sg:nom:m3
52,wydać,praet:sg:m3:perf
53,swój,adj:sg:acc:m3:pos
54,pierwszy,adj:sg:acc:m3:pos
55,album,subst:sg:acc:m3
56,.,interp
57,płyta,subst:sg:nom:f
58,nie,qub
59,odnieść,praet:sg:f:perf
60,sukces,subst:sg:gen:m3
61,komercyjny,adj:sg:gen:m3:pos
62,",",interp
63,ale,conj
64,zwrócić,praet:sg:f:perf
65,uwaga,subst:sg:acc:f
66,prominentny,adj:sg:gen:m1:pos
