,base,tag
22,kraj,subst:sg:loc:m3
23,.,interp
24,w,prep:loc:nwok
25,wiele,num:pl:loc:m3:congr
26,punkt,subst:pl:loc:m3
27,brakować,praet:sg:n:imperf
28,karta,subst:pl:gen:f
29,do,prep:gen
30,głosowanie,subst:sg:gen:n
31,",",interp
32,w,prep:loc:nwok
33,inny,adj:pl:loc:f:pos
34,-,interp
35,członek,subst:pl:gen:m1
36,komisja,subst:sg:gen:f
37,.,interp
38,wydawać,fin:sg:ter:imperf
39,się,qub
40,jednak,conj
41,",",interp
42,że,comp
43,ten,adj:pl:nom:m1:pos
44,mieszkaniec,subst:pl:nom:m1
45,Mombasy,subst:sg:gen:f
46,(,interp
47,na,prep:loc
48,zdjęcie,subst:sg:loc:n
49,),interp
50,",",interp
51,który,adj:pl:nom:m1:pos
52,pośpiesznie,adv:pos
53,ruszyć,praet:pl:m1:perf
54,do,prep:gen
55,jeden,adj:sg:gen:m3:pos
56,z,prep:gen:nwok
57,lokal,subst:pl:gen:m3
58,",",interp
59,zdołać,praet:pl:m1:perf
60,oddać,inf:perf
61,głos,subst:pl:acc:m3
62,.,interp
63,Kenijczyk,subst:pl:nom:m1
64,pójść,praet:pl:m1:perf
65,w,prep:acc:nwok
66,poniedziałek,subst:sg:acc:m3
67,do,prep:gen
68,urna,subst:pl:gen:f
69,",",interp
70,by,comp
71,wybrać,inf:perf
72,prezydent,subst:sg:acc:m1
73,kraj,subst:sg:gen:m3
74,",",interp
75,deputowany,subst:pl:acc:m1
76,do,prep:gen
77,parlament,subst:sg:gen:m3
78,oraz,conj
79,przedstawiciel,subst:pl:acc:m1
80,władza,subst:pl:gen:f
81,lokalny,adj:pl:gen:f:pos
82,.,interp
83,według,prep:gen
84,przedwyborczy,adj:pl:gen:m3:pos
85,sondaż,subst:pl:gen:m3
86,duży,adj:pl:acc:f:pos
87,szansa,subst:pl:acc:f
88,na,prep:acc
89,reelekcja,subst:sg:acc:f
90,mieć,fin:sg:ter:imperf
91,73,num:pl:acc:m3:congr
92,-,interp
93,letni,adj:sg:nom:m1:pos
94,prezydent,subst:sg:nom:m1
95,Daniel,subst:sg:nom:m1
96,arap,subst:sg:nom:m1
97,mój,subst:pl:nom:m1
98,.,interp
99,w,prep:loc:nwok
100,wybory,subst:pl:loc:n
101,parlamentarny,adj:pl:loc:n:pos
102,zaś,conj
103,móc,fin:pl:ter:imperf
104,zwyciężyć,inf:perf
105,członek,subst:pl:nom:m1
106,rządzący,adj:sg:gen:m3:pos
107,afrykański,adj:sg:gen:m3:pos
108,związek,subst:sg:gen:m3
109,narodowy,adj:sg:gen:m3:pos
110,Kenia,subst:sg:gen:f
111,(,interp
112,kanu,subst:sg:nom:n
113,),interp
114,",",interp
115,jedyny,adj:sg:gen:n:pos
116,ugrupowanie,subst:sg:gen:n
117,",",interp
118,który,adj:sg:gen:n:pos
119,kandydat,subst:pl:nom:m1
120,być,fin:pl:ter:imperf
121,obecny,adj:pl:nom:m1:pos
122,na,prep:loc
123,lista,subst:pl:loc:f
124,wyborczy,adj:pl:loc:f:pos
125,w,prep:loc:wok
126,wszystek,adj:pl:loc:f:pos
127,8,num:pl:loc:f:congr
128,prowincja,subst:pl:loc:f
129,ten,adj:sg:gen:m3:pos
130,wschodnioafrykański,adj:sg:gen:m3:pos
131,kraj,subst:sg:gen:m3
132,.,interp
133,o,prep:acc
134,188,num:pl:acc:n:rec
135,miejsce,subst:pl:gen:n
136,parlamentarny,adj:pl:gen:n:pos
137,ubiegać,praet:pl:f:imperf
138,się,qub
139,883,num:pl:nom:f:congr
140,osoba,subst:pl:nom:f
141,z,prep:gen:nwok
142,23,num:pl:gen:f:congr
143,partia,subst:sg:gen:f
144,.,interp
0,z,prep:gen:nwok
1,kolej,subst:sg:gen:f
2,w,prep:loc:wok
3,Wrocław,subst:sg:loc:m3
4,płaca,subst:pl:nom:f
5,kontroler,subst:pl:gen:m1
6,zostać,praet:pl:f:perf
7,zupełnie,adv:pos
8,uniezależnić,ppas:pl:nom:f:perf:aff
9,od,prep:gen:nwok
10,liczba,subst:sg:gen:f
11,wystawić,ppas:pl:gen:n:perf:aff
12,wezwanie,subst:pl:gen:n
13,do,prep:gen
14,zapłata,subst:sg:gen:f
15,.,interp
16,-,interp
17,nie,qub
18,oznaczać,fin:sg:ter:imperf
19,to,subst:sg:nom:n
20,jednak,conj
21,",",interp
22,że,comp
23,nie,qub
24,nagradzać,fin:pl:pri:imperf
25,skuteczny,adj:pl:gen:m1:sup
26,pracownik,subst:pl:gen:m1
27,.,interp
28,kilka,num:pl:acc:m3:rec
29,raz,subst:pl:gen:m3
30,w,prep:loc:nwok
31,rok,subst:sg:loc:m3
32,przyznawać,ppas:pl:nom:f:imperf:aff
33,być,fin:pl:ter:imperf
34,premia,subst:pl:nom:f
35,.,interp
36,brać,fin:pl:pri:imperf
37,wtedy,adv
38,pod,prep:acc:nwok
39,uwaga,subst:sg:acc:f
40,skuteczność,subst:sg:acc:f
41,i,conj
42,ewentualny,adj:pl:acc:f:pos
43,skarga,subst:pl:acc:f
44,pasażer,subst:pl:gen:m1
45,-,interp
46,wyjaśniać,fin:sg:ter:imperf
47,Monika,subst:sg:nom:f
48,poważny,adj:sg:nom:f:pos
49,",",interp
50,kierownik,subst:sg:nom:m1
51,wydział,subst:sg:gen:m3
52,transport,subst:sg:gen:m3
53,wrocławski,adj:sg:gen:m3:pos
54,urząd,subst:sg:gen:m3
55,miasto,subst:sg:gen:n
56,.,interp
57,tamtejszy,adj:pl:nom:m1:pos
58,kontroler,subst:pl:nom:m1
59,zarabiać,fin:pl:ter:imperf
60,(,interp
61,bez,prep:gen:nwok
62,premia,subst:sg:gen:f
63,),interp
64,około,qub
65,1200,num:pl:acc:m2:rec
66,złoty,subst:pl:gen:m2
67,miesięcznie,adv:pos
68,(,interp
69,netto,adv:pos
70,),interp
71,.,interp
72,miasto,subst:sg:nom:n
73,postanowić,praet:sg:n:perf
74,za,prep:inst
75,jeden,adj:sg:inst:m3:pos
76,zamach,subst:sg:inst:m3
77,trzy,num:pl:acc:f:congr
78,spółka,subst:pl:acc:f
79,połączyć,inf:perf
80,w,prep:acc:nwok
81,jeden,adj:sg:acc:f:pos
82,.,interp
83,przygotować,ppas:sg:nom:m3:perf:aff
84,być,fin:sg:ter:imperf
85,projekt,subst:sg:nom:m3
86,uchwała,subst:sg:gen:f
87,",",interp
88,który,adj:sg:nom:m3:pos
89,przewidywać,fin:sg:ter:imperf
90,wnieść,ger:sg:acc:n:perf:aff
91,udział,subst:pl:gen:m3
92,w,prep:loc:nwok
93,towarzystwo,subst:sg:loc:n
94,budownictwo,subst:sg:gen:n
95,społeczny,adj:sg:gen:n:pos
96,"""",interp
97,Wielkopolska,subst:sg:nom:f
98,"""",interp
99,oraz,conj
100,towarzystwo,subst:sg:loc:n
101,budownictwo,subst:sg:gen:n
102,społeczny,adj:sg:gen:n:pos
103,"""",interp
104,nasz,adj:sg:nom:m3:pos
105,dom,subst:sg:nom:m3
106,"""",interp
107,do,prep:gen
108,poznański,adj:sg:gen:n:pos
109,towarzystwo,subst:sg:gen:n
110,budownictwo,subst:sg:gen:n
111,społeczny,adj:sg:gen:n:pos
112,.,interp
113,w,prep:acc:nwok
114,piątek,subst:sg:acc:m3
115,opiniować,inf:imperf
116,ten,adj:sg:acc:f:pos
117,propozycja,subst:sg:acc:f
118,być,bedzie:sg:ter:imperf
119,komisja,subst:sg:nom:f
120,gospodarka,subst:sg:gen:f
121,komunalny,adj:sg:gen:f:pos
122,i,conj
123,polityka,subst:sg:gen:f
124,mieszkaniowy,adj:sg:gen:f:pos
125,",",interp
126,a,conj
127,w,prep:acc:wok
128,wtorek,subst:sg:acc:m3
129,zająć,fin:sg:ter:perf
130,się,qub
131,on,ppron3:sg:inst:f:ter:akc:praep
132,rada,subst:sg:nom:f
133,miasto,subst:sg:gen:n
134,.,interp
0,rekordzista,subst:sg:inst:m1
1,okazać,praet:sg:m1:perf
2,się,qub
3,Leszek,subst:sg:nom:m1
4,Wierzchowski,subst:sg:nom:m1
5,",",interp
6,satyryk,subst:sg:nom:m1
7,i,conj
8,aforysta,subst:sg:nom:m1
9,specjalizować,pact:sg:nom:m1:imperf:aff
10,się,qub
11,w,prep:loc:nwok
12,drobny,adj:pl:loc:f:pos
13,forma,subst:pl:loc:f
14,",",interp
15,z,prep:inst:nwok
16,imponujący,adj:sg:inst:f:pos
17,liczba,subst:sg:inst:f
18,152,num:pl:gen:m3:congr
19,utwór,subst:pl:gen:m3
20,.,interp
21,na,prep:loc
22,piąty,adj:sg:loc:n:pos
23,miejsce,subst:sg:loc:n
24,",",interp
25,z,prep:inst:nwok
26,liczba,subst:sg:inst:f
27,26,num:pl:gen:m3:congr
28,zamieścić,ppas:pl:gen:m3:perf:aff
29,w,prep:loc:nwok
30,miesięcznik,subst:sg:loc:m3
31,wiersz,subst:pl:gen:m3
32,",",interp
33,uplasować,praet:sg:f:perf
34,się,qub
35,-,interp
36,jako,conj
37,pierwszy,adj:sg:nom:f:pos
38,kobieta,subst:sg:nom:f
39,w,prep:loc:nwok
40,powyższy,adj:sg:loc:n:pos
41,zestawienie,subst:sg:loc:n
42,-,interp
43,Jolanta,subst:sg:nom:f
44,Baziak,subst:sg:nom:f
45,.,interp
46,8,num:pl:nom:m3:rec
0,nie,qub
1,",",interp
2,to,pred
3,nie,qub
4,pomyłka,subst:sg:nom:f
5,!,interp
6,rysunek,subst:pl:nom:m3
7,15,num:pl:nom:m3:rec
8,.,interp
9,8,num:pl:nom:m3:rec
10,i,conj
11,15.10,num:pl:nom:m3:rec
12,naprawdę,qub
13,przedstawiać,fin:pl:ter:imperf
14,główny,adj:sg:nom:n:pos
15,okno,subst:sg:nom:n
16,program,subst:sg:gen:m3
17,XMMS,subst:sg:nom:m3
18,.,interp
19,to,subst:sg:nom:n
20,",",interp
21,że,comp
22,wyglądać,fin:pl:ter:imperf
23,zupełnie,adv:pos
24,inaczej,adv
25,",",interp
26,być,fin:sg:ter:imperf
27,efekt,subst:sg:inst:m3
28,dostarczać,ger:sg:gen:n:imperf:aff
29,przez,prep:acc:nwok
30,firma,subst:sg:acc:f
31,Red,subst:sg:nom:m3
32,Hat,subst:sg:nom:m3
33,oraz,conj
34,Mandrake,subst:sg:nom:m3
35,różny,adj:pl:gen:m3:pos
36,domyślny,adj:pl:gen:m3:pos
37,motyw,subst:pl:gen:m3
38,graficzny,adj:pl:gen:m3:pos
39,okno,subst:sg:gen:n
40,(,interp
41,tak,adv:pos
42,zwać,ppas:pl:gen:f:imperf:aff
43,skórka,subst:pl:gen:f
44,),interp
45,.,interp
46,jeśli,comp
47,nie,qub
48,odpowiadać,fin:sg:ter:imperf
49,ty,ppron12:sg:dat:m1:sec:nakc
50,wygląd,subst:sg:nom:m3
51,program,subst:sg:gen:m3
52,",",interp
53,móc,fin:sg:sec:imperf
54,pobrać,inf:perf
55,z,prep:gen:nwok
56,Internet,subst:sg:gen:m3
57,inny,adj:sg:acc:f:pos
58,skórka,subst:sg:acc:f
59,i,conj
60,całkowicie,adv:pos
61,odmienić,inf:perf
62,główny,adj:sg:acc:n:pos
63,okno,subst:sg:acc:n
64,program,subst:sg:gen:m3
65,XMMS,subst:sg:nom:m3
66,.,interp
67,płyt,subst:pl:nom:m3
68,kompaktoweChoć,subst:sg:gen:f
69,skompresować,ppas:sg:nom:f:perf:aff
70,muzyka,subst:sg:nom:f
71,cieszyć,fin:sg:ter:imperf
72,się,qub
73,wśród,prep:gen
74,użytkownik,subst:pl:gen:m1
75,komputer,subst:pl:gen:m3
76,duży,adj:sg:inst:n:com
77,powodzenie,subst:sg:inst:n
78,-,interp
79,głównie,qub
80,z,prep:gen:wok
81,wzgląd,subst:sg:gen:m3
82,na,prep:acc
83,duży,adj:sg:acc:f:com
84,wygoda,subst:sg:acc:f
85,użytkować,ger:sg:gen:n:imperf:aff
86,i,conj
87,możliwość,subst:sg:acc:f
88,odtwarzać,ger:sg:gen:n:imperf:aff
89,piosenka,subst:pl:gen:f
90,bezpośrednio,adv:pos
91,z,prep:gen:nwok
92,dysk,subst:sg:gen:m3
93,twardy,adj:sg:gen:m3:pos
94,komputer,subst:sg:gen:m3
95,bez,prep:gen:nwok
96,konieczność,subst:sg:gen:f
97,wkładać,ger:sg:gen:n:imperf:aff
98,płyta,subst:sg:gen:f
99,do,prep:gen
100,czytnik,subst:sg:gen:m3
101,-,interp
102,jeśli,comp
103,nie,qub
104,dysponować,fin:sg:sec:imperf
105,jeszcze,qub
106,skompresować,ppas:sg:inst:f:perf:aff
107,wersja,subst:sg:inst:f
108,zakupić,ppas:sg:gen:m3:perf:aff
109,niedawno,adv:pos
110,album,subst:sg:gen:m3
111,",",interp
112,nic,subst:sg:gen:n
113,nie,qub
114,stać,fin:sg:ter:imperf
115,na,prep:loc
116,przeszkoda,subst:sg:loc:f
117,",",interp
118,aby,comp
119,być,aglt:sg:sec:imperf:nwok
120,odtworzyć,praet:sg:m1:perf
121,zapisać,ppas:pl:acc:f:perf:aff
122,na,prep:loc
123,płyta,subst:sg:loc:f
124,kompaktowy,adj:sg:gen:f:pos
125,piosenka,subst:sg:gen:f
126,za,prep:inst
127,pomoc,subst:sg:inst:f
128,komputer,subst:sg:gen:m3
129,.,interp
130,oba,num:pl:nom:f:congr
131,opisywać,ppas:pl:nom:f:imperf:aff
132,dystrybucja,subst:pl:nom:f
133,zawierać,fin:pl:ter:imperf
134,prosty,adj:pl:acc:f:pos
135,",",interp
136,acz,comp
137,funkcjonalny,adj:pl:acc:f:pos
138,",",interp
139,narzędzie,subst:sg:acc:n
140,służyć,pact:sg:acc:n:imperf:aff
141,do,prep:gen
142,odtwarzać,ger:sg:gen:n:imperf:aff
143,płyta,subst:pl:gen:f
144,CD,subst:sg:nom:n
145,.,interp
0,5,adj:sg:nom:n:pos
1,.,interp
2,nie,qub
3,robić,impt:sg:sec:imperf
4,nic,subst:sg:gen:n
5,",",interp
6,co,subst:sg:gen:n
7,konsekwencja,subst:sg:gen:f
8,nie,qub
9,być,fin:sg:sec:imperf
10,w,prep:loc:nwok
11,stan,subst:sg:loc:m3
12,przewidzieć,inf:perf
13,.,interp
14,jeżeli,comp
15,cokolwiek,subst:sg:nom:n
16,związać,ppas:sg:gen:n:perf:aff
17,z,prep:inst:nwok
18,twój,adj:sg:inst:f:pos
19,randka,subst:sg:inst:f
20,wzbudzić,fin:sg:ter:perf
21,twój,adj:sg:acc:m3:pos
22,niepokój,subst:sg:acc:m3
23,",",interp
24,postarać,impt:sg:sec:perf
25,się,qub
26,jak,adv:pos
27,szybko,adv:sup
28,odwołać,inf:perf
29,umówić,ppas:sg:acc:n:perf:aff
30,spotkanie,subst:sg:acc:n
31,lub,conj
32,zmienić,inf:perf
33,plan,subst:sg:acc:m3
34,on,ppron3:sg:gen:m3:ter:akc:npraep
35,przebieg,subst:sg:gen:m3
36,.,interp
37,poradzić,impt:sg:sec:perf
38,się,qub
39,zaufany,adj:pl:acc:m1:pos
40,przyjaciel,subst:pl:acc:m1
41,",",interp
42,porozmawiać,impt:sg:sec:perf
43,z,prep:inst:nwok
44,inny,adj:pl:inst:m1:pos
45,o,prep:loc
46,swój,adj:pl:loc:f:pos
47,wątpliwość,subst:pl:loc:f
48,",",interp
49,ale,conj
50,przed,prep:inst:wok
51,wszystko,subst:sg:inst:n
52,kierować,impt:sg:sec:imperf
53,się,qub
54,własny,adj:pl:inst:n:pos
55,odczucie,subst:pl:inst:n
56,.,interp
57,6,adj:sg:nom:n:pos
58,.,interp
59,poinformować,impt:sg:sec:perf
60,inny,adj:pl:acc:m1:pos
61,(,interp
62,bliski,subst:pl:acc:m1
63,),interp
64,",",interp
65,że,comp
66,iść,fin:sg:sec:imperf
67,na,prep:acc
68,randka,subst:sg:acc:f
69,.,interp
70,jeżeli,comp
71,zdecydować,fin:sg:sec:perf
72,się,qub
73,spotkać,inf:perf
74,z,prep:inst:nwok
75,ktoś,subst:sg:inst:m1
76,w,prep:loc:nwok
77,świat,subst:sg:loc:m3
78,realny,adj:sg:loc:m3:pos
79,",",interp
80,powiadomić,impt:sg:sec:perf
81,przyjaciel,subst:pl:acc:m1
82,lub,conj
83,rodzina,subst:sg:acc:f
84,",",interp
85,dokąd,adv
86,iść,fin:sg:sec:imperf
87,na,prep:acc
88,randka,subst:sg:acc:f
89,oraz,conj
90,o,prep:loc
91,który,adj:sg:loc:f:pos
92,planować,fin:sg:sec:imperf
93,wrócić,inf:perf
94,.,interp
95,zostawić,impt:sg:sec:perf
96,on,ppron3:pl:dat:m1:ter:akc:npraep
97,imię,subst:sg:acc:n
98,i,conj
99,nazwisko,subst:sg:acc:n
100,twój,adj:sg:gen:m1:pos
101,znajomy,subst:sg:gen:m1
102,",",interp
103,a,conj
104,także,conj
105,on,ppron3:sg:gen:m1:ter:akc:npraep
106,numer,subst:sg:acc:m3
107,telefon,subst:sg:gen:m3
108,.,interp
109,nie,qub
110,aranżować,impt:sg:sec:imperf
111,nigdy,adv
112,pierwszy,adj:pl:gen:f:pos
113,randka,subst:pl:gen:f
114,w,prep:loc:nwok
115,dom,subst:sg:loc:m3
116,i,conj
117,nie,qub
118,korzystać,impt:sg:sec:imperf
119,z,prep:gen:nwok
120,taki,adj:sg:gen:f:pos
121,propozycja,subst:sg:gen:f
122,z,prep:gen:wok
123,strona,subst:sg:gen:f
124,drugi,adj:sg:gen:f:pos
125,osoba,subst:sg:gen:f
126,.,interp
127,udać,impt:sg:sec:perf
128,się,qub
129,na,prep:acc
130,spotkanie,subst:sg:acc:n
131,i,conj
132,wrócić,impt:sg:sec:perf
133,własny,adj:sg:inst:m3:pos
134,środek,subst:sg:inst:m3
135,lokomocja,subst:sg:gen:f
136,",",interp
137,a,conj
138,także,conj
139,wybrać,impt:sg:sec:perf
140,miejsce,subst:sg:acc:n
141,publiczny,adj:sg:acc:n:pos
142,oraz,conj
143,godzina,subst:sg:acc:f
144,",",interp
145,kiedy,adv
146,być,fin:sg:ter:imperf
147,jeszcze,qub
148,widno,adv:pos
149,.,interp
0,—,interp
1,zrezygnować,praet:pl:m1:perf
2,być,aglt:pl:pri:imperf:nwok
3,z,prep:gen:nwok
4,ten,adj:sg:gen:f:pos
5,impreza,subst:sg:gen:f
6,na,prep:acc
7,rzecz,subst:sg:acc:f
8,festiwal,subst:sg:gen:m3
9,taniec,subst:sg:gen:m3
10,Baltic,subst:sg:nom:m3
11,Cup,subst:sg:nom:m3
12,",",interp
13,który,adj:sg:nom:m3:pos
14,odbyć,praet:sg:m3:perf
15,się,qub
16,w,prep:loc:nwok
17,listopad,subst:sg:loc:m3
18,.,interp
19,zorganizowanie,subst:sg:nom:n
20,dwa,num:pl:gen:f:congr
21,tak,adv:pos
22,kosztowny,adj:pl:gen:f:pos
23,impreza,subst:pl:gen:f
24,być,praet:sg:n:imperf
25,by,qub
26,bowiem,comp
27,trudny,adj:sg:nom:n:pos
28,.,interp
29,okazać,praet:sg:n:perf
30,się,qub
31,jednak,conj
32,",",interp
33,że,comp
34,Baltic,subst:sg:nom:m1
35,cup,interj
36,to,pred
37,przed,prep:inst:wok
38,wszystko,subst:sg:inst:n
39,turniej,subst:sg:nom:m3
40,dla,prep:gen
41,dobry,adj:pl:gen:m1:sup
42,.,interp
43,a,conj
44,przecież,qub
45,wśród,prep:gen
46,tancerz,subst:pl:gen:m1
47,być,fin:pl:ter:imperf
48,nie,qub
49,tylko,conj
50,sam,adj:pl:nom:m1:pos
51,mistrz,subst:pl:nom:m1
52,.,interp
53,postanowić,praet:pl:m1:perf
54,być,aglt:pl:pri:imperf:nwok
55,więc,conj
56,powrócić,inf:perf
57,w,prep:loc:nwok
58,ten,adj:sg:loc:m3:pos
59,rok,subst:sg:loc:m3
60,do,prep:gen
61,pomost,subst:pl:gen:m3
62,.,interp
63,tym,adv
64,bardzo,adv:com
65,że,comp
66,udać,praet:sg:n:perf
67,my,ppron12:pl:dat:m1:pri
68,się,qub
69,uzyskać,inf:perf
70,dofinansować,ger:sg:acc:n:perf:aff
71,między innymi,brev:pun
72,.,interp
73,z,prep:gen:nwok
74,fundusz,subst:pl:gen:m3
75,euroregion,subst:sg:gen:m3
76,Bałtyk,subst:sg:nom:m3
77,",",interp
78,ministerstwo,subst:sg:gen:n
79,kultura,subst:sg:gen:f
80,i,conj
81,sztuka,subst:sg:gen:f
82,",",interp
83,urząd,subst:sg:gen:m3
84,miasto,subst:sg:gen:n
85,w,prep:loc:nwok
86,Elbląg,subst:sg:loc:m3
87,oraz,conj
88,z,prep:gen:nwok
89,fundacja,subst:sg:gen:f
90,Elbląg,subst:sg:nom:m3
91,.,interp
92,—,interp
93,jaki,adj:pl:gen:f:pos
94,atrakcja,subst:pl:gen:f
95,móc,fin:pl:pri:imperf
96,się,qub
97,spodziewać,inf:imperf
98,podczas,prep:gen
99,tegoroczny,adj:pl:gen:m3:pos
100,pomost,subst:pl:gen:m3
101,?,interp
102,—,interp
103,spotkanie,subst:pl:nom:n
104,rozpocząć,fin:pl:ter:perf
105,się,qub
106,29,adj:sg:gen:m3:pos
107,czerwiec,subst:sg:gen:m3
108,i,conj
109,potrwać,fin:pl:ter:perf
110,do,prep:gen
111,2,adj:sg:gen:m3:pos
112,lipiec,subst:sg:gen:m3
113,.,interp
114,wziąć,fin:sg:ter:perf
115,w,prep:loc:nwok
116,on,ppron3:pl:loc:f:ter:akc:praep
117,udział,subst:sg:acc:m3
118,około,brev:pun
119,300,num:pl:nom:m1:rec
120,tancerz,subst:pl:gen:m1
121,",",interp
122,trener,subst:pl:gen:m1
123,i,conj
124,dziennikarz,subst:pl:gen:m1
125,z,prep:gen:nwok
126,Polska,subst:sg:gen:f
127,",",interp
128,Rosja,subst:sg:gen:f
129,",",interp
130,Litwa,subst:sg:gen:f
131,",",interp
132,Niemcy,subst:pl:gen:n
133,",",interp
134,Belgia,subst:sg:gen:f
135,i,conj
136,Holandia,subst:sg:gen:f
137,.,interp
138,przewidywać,fin:pl:pri:imperf
139,turniej,subst:pl:acc:m3
140,i,conj
141,warsztaty,subst:pl:acc:n
142,taneczny,adj:pl:acc:n:pos
143,",",interp
144,seminarium,subst:pl:acc:n
145,dla,prep:gen
146,trener,subst:pl:gen:m1
147,i,conj
148,dziennikarz,subst:pl:gen:m1
149,.,interp
150,być,bedzie:sg:ter:imperf
151,też,qub
152,spotkanie,subst:sg:nom:n
153,taneczny,adj:pl:gen:f:pos
154,rodzina,subst:pl:gen:f
155,i,conj
156,wiele,num:pl:nom:f:rec
157,inny,adj:pl:gen:f:pos
158,atrakcja,subst:pl:gen:f
159,poza,prep:inst
160,parkiet,subst:sg:inst:m3
161,.,interp
0,przeładowywać,ger:sg:nom:n:imperf:aff
1,jednoargumentowy,adj:pl:gen:m3:pos
2,operator,subst:pl:gen:m3
3,+,interp
4,+,interp
5,oraz,conj
6,-,interp
7,jako,conj
8,przykład,subst:sg:nom:m3
9,praktyczny,adj:sg:gen:n:pos
10,wykorzystanie,subst:sg:gen:n
11,przeładować,ppas:sg:gen:n:perf:aff
12,operator,subst:sg:gen:m1
13,postinkrementacji,subst:sg:gen:f
14,+,interp
15,+,interp
16,posłużyć,fin:sg:ter:perf
17,my,ppron12:pl:dat:m1:pri
18,sytuacja,subst:sg:nom:f
19,zliczać,ger:sg:gen:n:imperf:aff
20,element,subst:pl:gen:m3
21,ciąg,subst:sg:gen:m3
22,znak,subst:pl:gen:m3
23,wprowadzić,ppas:pl:gen:m3:perf:aff
24,z,prep:gen:nwok
25,klawiatura,subst:sg:gen:f
26,.,interp
27,w,prep:loc:nwok
28,cel,subst:sg:loc:m3
29,przeładować,ger:sg:gen:n:perf:aff
30,jednoargumentowy,adj:sg:gen:m1:pos
31,operator,subst:sg:gen:m1
32,+,interp
33,+,interp
34,w,prep:loc:nwok
35,pierwszy,adj:sg:loc:f:pos
36,kolejność,subst:sg:loc:f
37,musieć,fin:pl:pri:imperf
38,zaprojektować,inf:perf
39,odpowiedni,adj:sg:acc:f:pos
40,funkcja,subst:sg:acc:f
41,operatorowy,adj:sg:acc:f:pos
42,.,interp
43,każdy,adj:sg:nom:f:pos
44,funkcja,subst:sg:nom:f
45,operatorowy,adj:sg:nom:f:pos
46,powinien,winien:sg:f:imperf
47,mieć,inf:imperf
48,możliwość,subst:sg:acc:f
49,wykonywać,ger:sg:gen:n:imperf:aff
50,odpowiedni,adj:pl:gen:f:pos
51,operacja,subst:pl:gen:f
52,na,prep:loc
53,właściwy,adj:pl:loc:m3:pos
54,egzemplarz,subst:pl:loc:m3
55,klasa,subst:sg:gen:f
56,(,interp
57,lub,conj
58,obiekt,subst:sg:gen:m3
59,),interp
60,",",interp
61,inaczej,adv
62,mówić,pcon:imperf
63,",",interp
64,powinien,winien:sg:f:imperf
65,w,prep:loc:nwok
66,stosunek,subst:sg:loc:m3
67,do,prep:gen
68,odpowiedni,adj:sg:gen:f:pos
69,klasa,subst:sg:gen:f
70,posiadać,inf:imperf
71,status,subst:sg:acc:m3
72,funkcja,subst:sg:gen:f
73,zaprzyjaźnić,ppas:sg:gen:f:perf:aff
74,lub,conj
75,być,inf:imperf
76,normalny,adj:sg:inst:f:pos
77,metoda,subst:sg:inst:f
78,w,prep:loc:nwok
79,klasa,subst:sg:loc:f
80,.,interp
0,do,prep:gen
1,produkcja,subst:sg:gen:f
2,dopłacać,praet:sg:n:imperf
3,ministerstwo,subst:sg:nom:n
4,rolnictwo,subst:sg:gen:n
5,-,interp
6,cena,subst:sg:nom:f
7,tona,subst:sg:gen:f
8,nawóz,subst:sg:gen:m3
9,być,praet:sg:f:imperf
10,w,prep:loc:nwok
11,sklep,subst:sg:loc:m3
12,siedem,num:pl:acc:m3:rec
13,raz,subst:pl:gen:m3
14,niski,adj:sg:nom:f:com
15,niż,prep:nom
16,koszt,subst:sg:nom:m3
17,on,ppron3:sg:gen:f:ter:akc:npraep
18,wyprodukować,ger:sg:gen:n:perf:aff
19,.,interp
20,ale,conj
21,w,prep:loc:nwok
22,tamten,adj:pl:loc:m3:pos
23,czas,subst:pl:loc:m3
24,na,prep:acc
25,taki,adj:pl:acc:f:pos
26,rzecz,subst:pl:acc:f
27,nie,qub
28,zwracać,imps:imperf
29,uwaga,subst:sg:gen:f
30,.,interp
31,niewiele,num:pl:nom:m1:rec
32,także,qub
33,zaprzątać,praet:sg:n:imperf
34,siebie,siebie:dat
35,głowa,subst:pl:acc:f
36,warunek,subst:pl:inst:m3
37,praca,subst:sg:gen:f
38,.,interp
39,a,conj
40,inspektor,subst:sg:nom:m1
41,Ligięza,subst:sg:nom:m1
42,alarmować,praet:sg:m1:imperf
43,:,interp
44,-,interp
45,średnio,adv:pos
46,raz,subst:sg:acc:m3
47,w,prep:loc:nwok
48,rok,subst:sg:loc:m3
49,wydawać,praet:sg:m1:imperf
50,być,aglt:sg:pri:imperf:wok
51,nakaz,subst:sg:acc:m3
52,wstrzymać,ger:sg:gen:n:perf:aff
53,produkcja,subst:sg:gen:f
54,z,prep:gen:wok
55,wzgląd,subst:sg:gen:m3
56,na,prep:acc
57,olbrzymi,adj:sg:acc:n:pos
58,zapylenie,subst:sg:acc:n
59,;,interp
60,przekraczać,praet:sg:n:imperf
61,norma,subst:sg:acc:f
62,trzy,num:pl:acc:m3:congr
63,do,prep:gen
64,cztery,num:pl:gen:m3:congr
65,raz,subst:pl:gen:m3
66,.,interp
67,pył,subst:sg:nom:m3
68,z,prep:gen:nwok
69,obróbka,subst:sg:gen:f
70,dolomit,subst:sg:gen:m3
71,być,fin:sg:ter:imperf
72,mało,adv:com
73,groźny,adj:sg:nom:m3:pos
74,niż,prep:nom
75,azbest,subst:sg:nom:m3
76,-,interp
77,można,pred
